Order Date,Sales,Profit,Quantity,Discount,Year,Month,Quarter,Day,DayOfWeek,DayOfYear,WeekOfYear,lag_1,lag_7,roll_mean_7
2021-06-03,71.088,-1.7772,2,0.2,2021,6,2,3,3,154,22,157.844,1975.356,900.25
2021-06-04,966.673,-394.35720000000003,35,0.2818181818181818,2021,6,2,4,4,155,22,71.088,502.81,628.2117142857143
2021-06-05,659.82,121.33120000000001,30,0.07500000000000001,2021,6,2,5,5,156,22,966.673,1578.924,694.477857142857
2021-06-06,2288.084,615.5399,53,0.05333333333333334,2021,6,2,6,6,157,22,659.82,83.235,563.1772857142856
2021-06-07,51.562,22.921899999999997,13,0.1,2021,6,2,7,0,158,23,2288.084,1564.722,878.1557142857142
2021-06-09,299.832,33.7311,6,0.2,2021,6,2,9,2,160,23,51.562,438.85900000000004,661.9899999999999
2021-06-10,76.716,33.4584,15,0.06666666666666667,2021,6,2,10,3,161,23,299.832,157.844,642.1289999999999
2021-06-11,720.7040000000001,204.1034,37,0.3428571428571429,2021,6,2,11,4,162,23,76.716,71.088,630.5392857142855
2021-06-12,1954.584,239.3028,91,0.16666666666666666,2021,6,2,12,5,163,23,720.7040000000001,966.673,723.3415714285713
2021-06-13,430.43800000000005,114.93530000000001,8,0.06666666666666667,2021,6,2,13,6,164,23,1954.584,659.82,864.4717142857143
2021-06-14,449.276,-124.0116,19,0.18571428571428572,2021,6,2,14,0,165,24,430.43800000000005,2288.084,831.7028571428572
2021-06-15,173.488,54.215,7,0.2,2021,6,2,15,1,166,24,449.276,51.562,569.016
2021-06-16,147.27499999999998,24.491,9,0.16666666666666666,2021,6,2,16,2,167,24,173.488,299.832,586.434
2021-06-17,2433.95,124.24079999999998,57,0.07352941176470588,2021,6,2,17,3,168,24,147.27499999999998,76.716,564.6401428571428
2021-06-18,541.938,115.9074,9,0.325,2021,6,2,18,4,169,24,2433.95,720.7040000000001,901.387857142857
2021-06-19,17.12,8.0464,2,0.0,2021,6,2,19,5,170,24,541.938,1954.584,875.8498571428571
2021-06-20,1229.548,153.8827,59,0.12352941176470589,2021,6,2,20,6,171,24,17.12,430.43800000000005,599.0692857142857
2021-06-21,577.108,27.7592,14,0.35000000000000003,2021,6,2,21,0,172,25,1229.548,449.276,713.227857142857
2021-06-23,777.58,231.3944,34,0.0,2021,6,2,23,2,174,25,577.108,173.488,731.4895714285714
2021-06-24,834.152,217.05280000000002,19,0.2,2021,6,2,24,3,175,25,777.58,147.27499999999998,817.7884285714284
2021-06-25,893.2660000000001,-112.1216,20,0.35000000000000003,2021,6,2,25,4,176,25,834.152,2433.95,915.9137142857143
2021-06-26,1215.35,344.346,52,0.02666666666666667,2021,6,2,26,5,177,25,893.2660000000001,541.938,695.8159999999999
2021-06-27,239.048,24.7748,9,0.2,2021,6,2,27,6,178,25,1215.35,17.12,792.0177142857143
2021-06-28,877.1560000000001,226.2909,20,0.07500000000000001,2021,6,2,28,0,179,26,239.048,1229.548,823.7217142857143
2021-06-29,191.88,19.188,6,0.0,2021,6,2,29,1,180,26,877.1560000000001,577.108,773.38
2021-06-30,86.09,9.0854,10,0.1,2021,6,2,30,2,181,26,191.88,777.58,718.3474285714285
2021-07-01,224.426,95.64959999999999,20,0.028571428571428574,2021,7,3,1,3,182,26,86.09,834.152,619.5631428571429
2021-07-02,244.356,37.1906,11,0.13333333333333333,2021,7,3,2,4,183,26,224.426,893.2660000000001,532.4594285714285
2021-07-03,140.84,45.025,9,0.06666666666666667,2021,7,3,3,5,184,26,244.356,1215.35,439.7579999999999
2021-07-04,372.13599999999997,67.4551,22,0.06666666666666667,2021,7,3,4,6,185,26,140.84,239.048,286.25657142857136
2021-07-07,1082.271,62.99269999999999,54,0.2642857142857143,2021,7,3,7,2,188,27,372.13599999999997,877.1560000000001,305.2691428571428
2021-07-08,266.032,9.582600000000003,24,0.3,2021,7,3,8,3,189,27,1082.271,191.88,334.5712857142857
2021-07-09,573.286,87.40960000000001,6,0.05,2021,7,3,9,4,190,27,266.032,86.09,345.16442857142846
2021-07-10,895.8950000000001,-370.0612,18,0.4,2021,7,3,10,5,191,27,573.286,224.426,414.76385714285703
2021-07-12,95.76,7.182,6,0.2,2021,7,3,12,0,193,28,895.8950000000001,244.356,510.68799999999993
2021-07-14,1570.824,329.0519,75,0.09411764705882353,2021,7,3,14,2,195,28,95.76,140.84,489.46
2021-07-15,380.2,69.75399999999999,13,0.13333333333333333,2021,7,3,15,3,196,28,1570.824,372.13599999999997,693.7434285714286
2021-07-16,910.17,-65.54599999999999,44,0.16666666666666666,2021,7,3,16,4,197,28,380.2,1082.271,694.8954285714284
2021-07-17,1587.8799999999999,345.0917,48,0.025,2021,7,3,17,5,198,28,910.17,266.032,670.3095714285713
2021-07-18,899.9300000000001,48.050999999999995,38,0.23333333333333334,2021,7,3,18,6,199,28,1587.8799999999999,573.286,859.1449999999999
2021-07-19,1031.554,374.28499999999997,24,0.028571428571428574,2021,7,3,19,0,200,29,899.9300000000001,895.8950000000001,905.8084285714285
2021-07-20,89.95,43.176,5,0.0,2021,7,3,20,1,201,29,1031.554,95.76,925.1882857142856
2021-07-21,991.0949999999999,205.748,27,0.26666666666666666,2021,7,3,21,2,202,29,89.95,1570.824,924.3582857142857
2021-07-22,402.19800000000004,141.4307,38,0.03636363636363637,2021,7,3,22,3,203,29,991.0949999999999,380.2,841.5398571428569
2021-07-23,654.587,-99.4389,31,0.35,2021,7,3,23,4,204,29,402.19800000000004,910.17,844.6824285714284
2021-07-24,326.964,52.2436,7,0.05,2021,7,3,24,5,205,29,654.587,1587.8799999999999,808.1705714285714
2021-07-25,2050.432,528.4275,78,0.058823529411764705,2021,7,3,25,6,206,29,326.964,899.9300000000001,628.0397142857144
2021-07-28,663.61,-393.89419999999996,30,0.2714285714285714,2021,7,3,28,2,209,30,2050.432,1031.554,792.3971428571427
2021-07-29,114.394,-38.5232,8,0.5333333333333333,2021,7,3,29,3,210,30,663.61,89.95,739.8337142857142
2021-07-30,18.512,-10.7748,7,0.5,2021,7,3,30,4,211,30,114.394,991.0949999999999,743.3257142857143
2021-07-31,675.0699999999999,135.6986,8,0.03333333333333333,2021,7,3,31,5,212,30,18.512,402.19800000000004,604.3852857142856
2021-08-01,84.92,23.5574,6,0.13333333333333333,2021,8,3,1,6,213,30,675.0699999999999,654.587,643.367
2021-08-02,482.584,53.413799999999995,7,0.20000000000000004,2021,8,3,2,0,214,31,84.92,326.964,561.9859999999999
2021-08-03,248.82,61.742999999999995,15,0.0,2021,8,3,3,1,215,31,482.584,2050.432,584.2174285714285
2021-08-04,497.91,98.0654,27,0.17500000000000002,2021,8,3,4,2,216,31,248.82,663.61,326.8442857142856
2021-08-05,197.05,59.115,7,0.0,2021,8,3,5,3,217,31,497.91,114.394,303.1728571428571
2021-08-06,320.38800000000003,67.5102,15,0.06666666666666667,2021,8,3,6,4,218,31,197.05,18.512,314.9808571428571
2021-08-07,179.97,86.3856,3,0.0,2021,8,3,7,5,219,31,320.38800000000003,675.0699999999999,358.10599999999994
2021-08-08,602.18,168.10100000000003,23,0.10000000000000002,2021,8,3,8,6,220,31,179.97,84.92,287.37742857142854
2021-08-09,91.818,3.1518000000000006,19,0.44999999999999996,2021,8,3,9,0,221,32,602.18,482.584,361.2717142857142
2021-08-11,151.82,70.48519999999999,14,0.0,2021,8,3,11,2,223,32,91.818,248.82,305.4479999999999
2021-08-12,398.704,-68.4194,9,0.17500000000000002,2021,8,3,12,3,224,32,151.82,497.91,291.5908571428571
2021-08-13,731.524,-82.30520000000001,34,0.19,2021,8,3,13,4,225,32,398.704,197.05,277.4185714285714
2021-08-14,923.688,-8.073799999999999,21,0.23333333333333336,2021,8,3,14,5,226,32,731.524,320.38800000000003,353.77199999999993
2021-08-15,974.722,104.7188,25,0.16666666666666666,2021,8,3,15,6,227,32,923.688,179.97,439.95771428571425
2021-08-16,204.54,32.7522,10,0.06666666666666667,2021,8,3,16,0,228,33,974.722,602.18,553.4937142857142
2021-08-17,15.712,5.6956,4,0.2,2021,8,3,17,1,229,33,204.54,91.818,496.68799999999993
2021-08-18,496.11400000000003,132.10809999999998,26,0.3666666666666667,2021,8,3,18,2,230,33,15.712,151.82,485.81571428571425
2021-08-19,448.792,154.1413,13,0.20000000000000004,2021,8,3,19,3,231,33,496.11400000000003,398.704,535.0005714285713
2021-08-20,14.78,3.9906,2,0.0,2021,8,3,20,4,232,33,448.792,731.524,542.1559999999998
2021-08-21,522.77,114.0098,39,0.13333333333333336,2021,8,3,21,5,233,33,14.78,923.688,439.76399999999995
2021-08-22,405.35,46.673,24,0.35,2021,8,3,22,6,234,33,522.77,974.722,382.48999999999995
2021-08-23,382.548,133.0541,44,0.05454545454545454,2021,8,3,23,0,235,34,405.35,204.54,301.1511428571428
2021-08-26,2246.446,677.7568,59,0.05555555555555555,2021,8,3,26,3,238,34,382.548,15.712,326.5808571428571
2021-08-27,767.9110000000001,196.3329,46,0.13076923076923078,2021,8,3,27,4,239,34,2246.446,496.11400000000003,645.2571428571428
2021-08-28,322.0248,-89.6447,29,0.5033333333333333,2021,8,3,28,5,240,34,767.9110000000001,448.792,684.0852857142856
2021-08-29,632.188,-121.17699999999999,37,0.3333333333333333,2021,8,3,29,6,241,34,322.0248,14.78,665.9756857142856
2021-08-30,870.126,0.13880000000000736,30,0.2833333333333334,2021,8,3,30,0,242,35,632.188,522.77,754.1768285714286
2021-08-31,23.968,2.3968,2,0.2,2021,8,3,31,1,243,35,870.126,405.35,803.7991142857144
2021-09-01,1410.984,481.3106,61,0.05789473684210527,2021,9,3,1,2,244,35,23.968,382.548,749.3159714285714
2021-09-02,1756.737,-80.84270000000001,86,0.21904761904761902,2021,9,3,2,3,245,35,1410.984,2246.446,896.2353999999999
2021-09-03,1224.126,5.229400000000002,54,0.19166666666666665,2021,9,3,3,4,246,35,1756.737,767.9110000000001,826.2769714285714
2021-09-04,1196.672,358.8913,52,0.07500000000000001,2021,9,3,4,5,247,35,1224.126,322.0248,891.4505428571429
2021-09-05,2686.137,174.8333,139,0.2138888888888889,2021,9,3,5,6,248,35,1196.672,632.188,1016.4001428571428
2021-09-06,591.184,114.3478,20,0.21428571428571427,2021,9,3,6,0,249,36,2686.137,870.126,1309.8214285714287
2021-09-08,1496.248,242.2578,60,0.1368421052631579,2021,9,3,8,2,251,36,591.184,23.968,1269.9725714285712
2021-09-09,84.99199999999999,12.161600000000002,10,0.3333333333333333,2021,9,3,9,3,252,36,1496.248,1410.984,1480.2982857142858
2021-09-10,854.684,137.9694,23,0.12222222222222223,2021,9,3,10,4,253,36,84.99199999999999,1756.737,1290.8708571428574
2021-09-11,825.3499999999999,123.6258,37,0.22142857142857145,2021,9,3,11,5,254,36,854.684,1224.126,1162.006142857143
2021-09-12,984.672,145.6626,43,0.1,2021,9,3,12,6,255,36,825.3499999999999,1196.672,1105.038142857143
2021-09-13,1038.29,308.7271,32,0.0,2021,9,3,13,0,256,37,984.672,2686.137,1074.7524285714285
2021-09-14,463.77000000000004,143.79659999999998,7,0.0,2021,9,3,14,1,257,37,1038.29,591.184,839.3457142857143
2021-09-15,131.224,47.8314,22,0.12000000000000002,2021,9,3,15,2,258,37,463.77000000000004,1496.248,821.1437142857142
2021-09-16,425.88599999999997,28.4618,10,0.0375,2021,9,3,16,3,259,37,131.224,84.99199999999999,626.1402857142857
2021-09-17,2043.126,492.82030000000003,44,0.07142857142857142,2021,9,3,17,4,260,37,425.88599999999997,854.684,674.8394285714286
2021-09-18,1532.124,151.4635,29,0.1590909090909091,2021,9,3,18,5,261,37,2043.126,825.3499999999999,844.616857142857
2021-09-19,659.39,260.3794,44,0.1076923076923077,2021,9,3,19,6,262,37,1532.124,984.672,945.5845714285715
2021-09-20,1232.004,377.3806,34,0.08,2021,9,3,20,0,263,38,659.39,1038.29,899.1157142857143
2021-09-22,615.57,156.2421,64,0.15,2021,9,3,22,2,265,38,1232.004,463.77000000000004,926.7891428571428
2021-09-23,789.441,119.4117,45,0.15833333333333333,2021,9,3,23,3,266,38,615.57,131.224,948.4748571428572
2021-09-24,1211.7540000000001,-517.4565,33,0.13,2021,9,3,24,4,267,38,789.441,425.88599999999997,1042.5058571428572
2021-09-25,2943.141,160.5727,68,0.15526315789473685,2021,9,3,25,5,268,38,1211.7540000000001,2043.126,1154.7727142857143
2021-09-26,1950.6085,-319.41729999999995,55,0.203125,2021,9,3,26,6,269,38,2943.141,1532.124,1283.3462857142856
2021-09-27,34.737,11.3394,9,0.2333333333333333,2021,9,3,27,0,270,39,1950.6085,659.39,1343.1297857142856
2021-09-28,99.136,30.98,4,0.2,2021,9,3,28,1,271,39,34.737,1232.004,1253.893642857143
2021-09-29,448.592,160.2262,37,0.06666666666666668,2021,9,3,29,2,272,39,99.136,615.57,1092.055357142857
2021-09-30,1.964,-3.2406,2,0.8,2021,9,3,30,3,273,39,448.592,789.441,1068.2013571428572
2021-10-01,781.414,-42.78949999999999,28,0.23750000000000002,2021,10,4,1,4,274,39,1.964,1211.7540000000001,955.704642857143
2021-10-02,217.042,7.630100000000002,20,0.13999999999999999,2021,10,4,2,5,275,39,781.414,2943.141,894.2275
2021-10-03,166.26799999999997,28.357800000000005,13,0.16,2021,10,4,3,6,276,39,217.042,1950.6085,504.7847857142857
2021-10-04,512.872,66.363,19,0.15,2021,10,4,4,0,277,40,166.26799999999997,34.737,249.879
2021-10-06,126.69,-8.827099999999998,18,0.39999999999999997,2021,10,4,6,2,279,40,512.872,99.136,318.1839999999999
2021-10-07,136.112,16.588,18,0.1,2021,10,4,7,3,280,40,126.69,448.592,322.12028571428567
2021-10-08,561.5360000000001,-51.990399999999994,21,0.25,2021,10,4,8,4,281,40,136.112,1.964,277.4802857142857
2021-10-09,546.92,-34.4084,15,0.24000000000000005,2021,10,4,9,5,282,40,561.5360000000001,781.414,357.41914285714284
2021-10-10,282.753,-219.89890000000003,16,0.4857142857142857,2021,10,4,10,6,283,40,546.92,217.042,323.92
2021-10-11,33.064,4.133,5,0.2,2021,10,4,11,0,284,41,282.753,166.26799999999997,333.30728571428574
2021-10-13,923.168,68.5053,72,0.13333333333333333,2021,10,4,13,2,286,41,33.064,512.872,314.2781428571429
2021-10-14,594.208,164.137,17,0.15000000000000002,2021,10,4,14,3,287,41,923.168,126.69,372.89185714285713
2021-10-15,751.56,347.0499,60,0.016666666666666666,2021,10,4,15,4,288,41,594.208,136.112,439.68014285714287
2021-10-16,142.182,-37.9152,1,0.4,2021,10,4,16,5,289,41,751.56,561.5360000000001,527.6012857142857
2021-10-17,1025.756,408.97090000000003,12,0.06999999999999999,2021,10,4,17,6,290,41,142.182,546.92,467.6935714285714
2021-10-18,307.92,-34.641,5,0.2,2021,10,4,18,0,291,42,1025.756,282.753,536.0987142857142
2021-10-20,946.174,127.6613,42,0.13,2021,10,4,20,2,293,42,307.92,33.064,539.6940000000001
2021-10-21,1710.52,79.1717,82,0.10555555555555556,2021,10,4,21,3,294,42,946.174,923.168,670.1382857142859
2021-10-22,188.28,57.2658,16,0.0,2021,10,4,22,4,295,42,1710.52,594.208,782.6171428571428
2021-10-23,467.42199999999997,192.20020000000002,25,0.19999999999999998,2021,10,4,23,5,296,42,188.28,751.56,724.6274285714286
2021-10-24,1365.498,314.03589999999997,18,0.06666666666666667,2021,10,4,24,6,297,42,467.42199999999997,142.182,684.0362857142857
2021-10-27,978.79,237.815,40,0.07777777777777778,2021,10,4,27,2,300,43,1365.498,1025.756,858.7957142857143
2021-10-28,1059.741,168.513,57,0.20666666666666664,2021,10,4,28,3,301,43,978.79,307.92,852.0862857142857
2021-10-29,131.154,39.4184,12,0.05,2021,10,4,29,4,302,43,1059.741,946.174,959.4892857142858
2021-10-30,159.002,46.9478,12,0.05,2021,10,4,30,5,303,43,131.154,1710.52,843.0578571428571
2021-10-31,1261.1589999999999,97.921,22,0.08333333333333333,2021,10,4,31,6,304,43,159.002,188.28,621.4124285714287
2021-11-01,453.374,149.3042,17,0.1,2021,11,4,1,0,305,44,1261.1589999999999,467.42199999999997,774.6808571428571
2021-11-03,1858.376,106.62440000000002,90,0.12272727272727274,2021,11,4,3,2,307,44,453.374,1365.498,772.674
2021-11-04,1046.582,27.0187,55,0.1875,2021,11,4,4,3,308,44,1858.376,978.79,843.0851428571428
2021-11-05,1690.306,371.7679,51,0.1875,2021,11,4,5,4,309,44,1046.582,1059.741,852.7697142857143
2021-11-06,773.2560000000001,60.8782,16,0.14285714285714285,2021,11,4,6,5,310,44,1690.306,131.154,942.8504285714286
2021-11-07,2207.328,534.9292,53,0.1111111111111111,2021,11,4,7,6,311,44,773.2560000000001,159.002,1034.5792857142858
2021-11-08,261.96,41.9136,2,0.0,2021,11,4,8,0,312,45,2207.328,1261.1589999999999,1327.1972857142857
2021-11-09,479.97,177.5889,3,0.0,2021,11,4,9,1,313,45,261.96,453.374,1184.4545714285716
2021-11-10,3120.788,673.6483000000001,133,0.13636363636363635,2021,11,4,10,2,314,45,479.97,1858.376,1188.2540000000001
2021-11-11,1593.812,204.5475,57,0.13529411764705881,2021,11,4,11,3,315,45,3120.788,1046.582,1368.5985714285714
2021-11-12,1228.71,199.82319999999999,54,0.23846153846153847,2021,11,4,12,4,316,45,1593.812,1690.306,1446.7742857142857
2021-11-13,665.178,196.38060000000002,43,0.09999999999999999,2021,11,4,13,5,317,45,1228.71,773.2560000000001,1380.8319999999999
2021-11-14,1074.106,129.1192,36,0.09999999999999999,2021,11,4,14,6,318,45,665.178,2207.328,1365.3922857142857
2021-11-15,498.902,81.2007,12,0.13333333333333333,2021,11,4,15,0,319,46,1074.106,261.96,1203.5034285714287
2021-11-16,36.72,16.156,10,0.1,2021,11,4,16,1,320,46,498.902,479.97,1237.3522857142857
2021-11-17,142.684,28.971700000000002,15,0.15000000000000002,2021,11,4,17,2,321,46,36.72,3120.788,1174.0308571428573
2021-11-18,926.052,102.02199999999999,27,0.16666666666666666,2021,11,4,18,3,322,46,142.684,1593.812,748.5874285714284
2021-11-19,638.462,111.75049999999999,69,0.21111111111111114,2021,11,4,19,4,323,46,926.052,1228.71,653.1931428571428
2021-11-20,2125.4030000000002,272.56010000000003,80,0.21904761904761902,2021,11,4,20,5,324,46,638.462,665.178,568.8720000000001
2021-11-21,1176.8909999999998,150.9536,42,0.18333333333333335,2021,11,4,21,6,325,46,2125.4030000000002,1074.106,777.4755714285715
2021-11-22,317.044,80.365,44,0.26,2021,11,4,22,0,326,47,1176.8909999999998,498.902,792.1591428571428
2021-11-23,100.61599999999999,18.6496,14,0.20000000000000004,2021,11,4,23,1,327,47,317.044,36.72,766.1794285714286
2021-11-24,1612.454,196.8184,67,0.13636363636363635,2021,11,4,24,2,328,47,100.61599999999999,142.684,775.3074285714285
2021-11-25,1346.556,-44.43499999999999,35,0.14444444444444446,2021,11,4,25,3,329,47,1612.454,926.052,985.2745714285714
2021-11-26,1287.699,-140.3279,55,0.2,2021,11,4,26,4,330,47,1346.556,638.462,1045.3465714285715
2021-11-27,1651.239,209.4244,57,0.11071428571428572,2021,11,4,27,5,331,47,1287.699,2125.4030000000002,1138.0947142857144
2021-11-28,1039.0520000000001,-51.82300000000001,39,0.2777777777777778,2021,11,4,28,6,332,47,1651.239,1176.8909999999998,1070.357
2021-11-29,300.592,-285.9254,6,0.4,2021,11,4,29,0,333,48,1039.0520000000001,317.044,1050.6657142857143
2021-11-30,970.142,85.6643,17,0.04,2021,11,4,30,1,334,48,300.592,100.61599999999999,1048.3154285714286
2021-12-01,1630.1670000000001,201.35500000000002,63,0.10555555555555556,2021,12,4,1,2,335,48,970.142,1612.454,1172.5334285714287
2021-12-02,1193.402,371.8012,58,0.08571428571428573,2021,12,4,2,3,336,48,1630.1670000000001,1346.556,1175.0638571428572
2021-12-03,1722.58,90.4484,46,0.13749999999999998,2021,12,4,3,4,337,48,1193.402,1287.699,1153.1847142857143
2021-12-04,944.2860000000001,146.7888,24,0.044444444444444446,2021,12,4,4,5,338,48,1722.58,1651.239,1215.3105714285716
2021-12-05,2030.364,617.0120999999999,51,0.04615384615384616,2021,12,4,5,6,339,48,944.2860000000001,1039.0520000000001,1114.3172857142858
2021-12-06,2909.532,702.3933,86,0.11764705882352941,2021,12,4,6,0,340,49,2030.364,300.592,1255.9332857142856
2021-12-08,1509.877,42.17280000000001,49,0.17500000000000002,2021,12,4,8,2,342,49,2909.532,970.142,1628.6390000000004
2021-12-09,798.623,181.5103,51,0.2,2021,12,4,9,3,343,49,1509.877,1630.1670000000001,1705.744
2021-12-10,1354.85,443.0863,54,0.03333333333333333,2021,12,4,10,4,344,49,798.623,1193.402,1586.952
2021-12-11,4180.164,15.769700000000011,100,0.15000000000000002,2021,12,4,11,5,345,49,1354.85,1722.58,1610.016
2021-12-12,1323.185,297.8428,54,0.075,2021,12,4,12,6,346,49,4180.164,944.2860000000001,1961.0994285714285
2021-12-13,79.816,30.3702,9,0.06666666666666667,2021,12,4,13,0,347,50,1323.185,2030.364,2015.2278571428571
2021-12-14,828.654,315.5413,35,0.044444444444444446,2021,12,4,14,1,348,50,79.816,2909.532,1736.578142857143
2021-12-15,419.952,100.87230000000001,13,0.18,2021,12,4,15,2,349,50,828.654,1509.877,1439.309857142857
2021-12-16,64.622,1.4147000000000003,15,0.25,2021,12,4,16,3,350,50,419.952,798.623,1283.6062857142858
2021-12-17,288.874,33.198899999999995,19,0.16,2021,12,4,17,4,351,50,64.622,1354.85,1178.7489999999998
2021-12-18,1480.1,-316.89439999999996,64,0.22,2021,12,4,18,5,352,50,288.874,4180.164,1026.4667142857143
2021-12-19,815.1120000000001,-251.3853,29,0.4428571428571429,2021,12,4,19,6,353,50,1480.1,1323.185,640.7432857142857
2021-12-20,134.54,38.5308,14,0.0,2021,12,4,20,0,354,51,815.1120000000001,79.816,568.1614285714286
2021-12-22,200.40800000000002,25.8906,24,0.24285714285714285,2021,12,4,22,2,356,51,134.54,828.654,575.9791428571428
2021-12-23,1775.247,261.2745,49,0.16249999999999998,2021,12,4,23,3,357,51,200.40800000000002,419.952,486.22971428571424
2021-12-24,598.652,162.8915,33,0.15,2021,12,4,24,4,358,51,1775.247,64.622,679.8432857142858
2021-12-25,2036.807,-32.17629999999998,51,0.17142857142857143,2021,12,4,25,5,359,51,598.652,288.874,756.1332857142858
2021-12-26,926.706,122.0899,31,0.08333333333333333,2021,12,4,26,6,360,51,2036.807,1480.1,1005.838
2021-12-27,114.00200000000001,28.837,22,0.13333333333333333,2021,12,4,27,0,361,52,926.706,815.1120000000001,926.7817142857142
2021-12-29,523.23,132.1395,43,0.21818181818181817,2021,12,4,29,2,363,52,114.00200000000001,134.54,826.623142857143
2021-12-30,773.774,146.86319999999998,25,0.2625,2021,12,4,30,3,364,52,523.23,200.40800000000002,882.1502857142857
2021-12-31,731.7679999999999,68.2435,27,0.17142857142857146,2021,12,4,31,4,365,52,773.774,1775.247,964.0597142857143
2022-01-01,1481.828,-181.41089999999997,56,0.39,2022,1,1,1,5,1,52,731.7679999999999,598.652,814.9912857142857
2022-01-02,470.424,-9.582300000000002,19,0.4333333333333333,2022,1,1,2,6,2,52,1481.828,2036.807,941.1592857142857
2022-01-03,48.0,21.7632,9,0.0,2022,1,1,3,0,3,1,470.424,926.706,717.3902857142857
2022-01-06,33.74,15.5204,7,0.0,2022,1,1,6,3,6,1,48.0,114.00200000000001,591.8608571428571
2022-01-07,335.608,78.7232,25,0.13999999999999999,2022,1,1,7,4,7,1,33.74,523.23,580.3948571428572
2022-01-09,274.491,-228.7425,3,0.7,2022,1,1,9,6,9,1,335.608,773.774,553.5917142857143
2022-01-12,87.53999999999999,39.954,9,0.0,2022,1,1,12,2,12,2,274.491,731.7679999999999,482.26557142857143
2022-01-13,455.28,123.3714,14,0.0,2022,1,1,13,3,13,2,87.53999999999999,1481.828,390.23300000000006
2022-01-14,1056.038,208.8079,70,0.15555555555555556,2022,1,1,14,4,14,2,455.28,470.424,243.58328571428572
2022-01-15,216.12,-15.469999999999995,23,0.31428571428571433,2022,1,1,15,5,15,2,1056.038,48.0,327.2424285714286
2022-01-16,786.332,90.9814,21,0.05,2022,1,1,16,6,16,2,216.12,33.74,351.2595714285714
2022-01-19,583.504,-33.2424,16,0.14285714285714285,2022,1,1,19,2,19,3,786.332,335.608,458.77271428571436
2022-01-20,767.838,156.03199999999998,21,0.11666666666666668,2022,1,1,20,3,20,3,583.504,274.491,494.1864285714286
2022-01-21,1926.6930000000002,507.6277,53,0.13846153846153847,2022,1,1,21,4,21,3,767.838,87.53999999999999,564.6645714285714
2022-01-22,86.402,25.0731,13,0.1,2022,1,1,22,5,22,3,1926.6930000000002,455.28,827.4007142857143
2022-01-23,450.334,60.55,22,0.18571428571428572,2022,1,1,23,6,23,3,86.402,1056.038,774.7038571428573
2022-01-24,418.66599999999994,105.0682,11,0.1,2022,1,1,24,0,24,4,450.334,216.12,688.1747142857142
2022-01-26,115.35,39.5737,23,0.04,2022,1,1,26,2,26,4,418.66599999999994,786.332,717.1098571428572
2022-01-27,331.914,1.6239000000000061,12,0.2,2022,1,1,27,3,27,4,115.35,583.504,621.2552857142856
2022-01-28,1007.52,333.8478,20,0.0,2022,1,1,28,4,28,4,331.914,767.838,585.3138571428572
2022-01-29,294.842,86.9031,31,0.12000000000000002,2022,1,1,29,5,29,4,1007.52,1926.6930000000002,619.5541428571429
2022-01-30,1141.3990000000001,-2.4286999999999956,44,0.09285714285714286,2022,1,1,30,6,30,4,294.842,86.402,386.4325714285714
2022-02-02,913.354,170.677,32,0.13333333333333336,2022,2,1,2,2,33,5,1141.3990000000001,450.334,537.1464285714286
2022-02-03,922.327,215.57,19,0.375,2022,2,1,3,3,34,5,913.354,418.66599999999994,603.2921428571428
2022-02-04,32.67,8.4942,3,0.0,2022,2,1,4,4,35,5,922.327,115.35,675.2437142857143
2022-02-05,622.312,-384.514,14,0.4000000000000001,2022,2,1,5,5,36,5,32.67,331.914,663.4322857142859
2022-02-06,904.354,204.3158,19,0.08,2022,2,1,6,6,37,5,622.312,1007.52,704.9177142857143
2022-02-09,773.764,-411.9726,19,0.4000000000000001,2022,2,1,9,2,40,6,904.354,294.842,690.1797142857143
2022-02-10,227.103,28.1274,6,0.075,2022,2,1,10,3,41,6,773.764,1141.3990000000001,758.5971428571429
2022-02-11,278.38,21.749,14,0.15000000000000002,2022,2,1,11,4,42,6,227.103,913.354,627.9834285714287
2022-02-13,258.47,80.3517,21,0.0,2022,2,1,13,6,44,6,278.38,922.327,537.2728571428572
2022-02-16,157.374,23.4236,15,0.19999999999999998,2022,2,1,16,2,47,7,258.47,32.67,442.43614285714284
2022-02-17,2065.3874,-370.6988,38,0.26,2022,2,1,17,3,48,7,157.374,622.312,460.25100000000003
2022-02-18,287.326,62.4082,8,0.06666666666666667,2022,2,1,18,4,49,7,2065.3874,904.354,666.4046285714286
2022-02-19,68.73,15.752099999999999,9,0.0,2022,2,1,19,5,50,7,287.326,773.764,578.2577714285715
2022-02-20,1150.29,-107.51210000000002,33,0.17272727272727273,2022,2,1,20,6,51,7,68.73,227.103,477.5386285714286
2022-02-21,47.904,-2.994,1,0.2,2022,2,1,21,0,52,8,1150.29,278.38,609.4224857142857
2022-02-23,117.8,42.37,16,0.06666666666666667,2022,2,1,23,2,54,8,47.904,258.47,576.4973428571428
2022-02-24,128.876,34.9254,9,0.44999999999999996,2022,2,1,24,3,55,8,117.8,157.374,556.4016285714287
2022-02-25,430.49199999999996,-19.379800000000003,10,0.4000000000000001,2022,2,1,25,4,56,8,128.876,2065.3874,552.3304857142857
2022-02-26,1065.886,291.4156,27,0.028571428571428574,2022,2,1,26,5,57,8,430.49199999999996,287.326,318.774
2022-02-28,17.62,8.2242,3,0.0,2022,2,1,28,0,59,9,1065.886,68.73,429.99685714285715
